data,blur,noise,mode,c,method,image_index,oracle_K,network_forward_K,backtracks_K,rel_primal_error_K
real,train,low,bv,0.5,line-search-FBHF,4,4526,0,263,0.0026103018317371607
real,train,low,bv,0.5,line-search-FBHF,5,4526,0,263,0.00027031556237488985
real,train,low,bv,0.5,line-search-FBHF,6,4526,0,263,0.002064300701022148
real,train,low,bv,0.5,line-search-FBHF,7,4526,0,263,0.0006282274262048304
real,train,low,bv,0.5,line-search-FBHF,8,4526,0,263,0.0011429473524913192
real,train,low,bv,0.5,line-search-FBHF,9,4526,0,263,2.0586385289789177e-05
real,train,low,bv,0.5,line-search-FBHF,10,4526,0,263,0.001836368814110756
real,train,low,bv,0.5,line-search-FBHF,11,4526,0,263,0.0001092462262022309
real,train,low,bv,0.5,line-search-FBHF,12,4526,0,263,0.002631495939567685
real,train,low,bv,0.5,line-search-FBHF,13,4526,0,263,2.456057700328529e-05
real,train,low,bv,0.5,line-search-FBHF,14,4526,0,263,0.0004905075766146183
real,train,low,bv,0.5,line-search-FBHF,15,4526,0,263,0.0005697153392247856
real,train,low,bv,0.5,line-search-FBHF,16,4526,0,263,0.0009187797550112009
real,train,low,bv,0.5,line-search-FBHF,17,4526,0,263,0.0005958500551059842
real,train,low,bv,0.5,line-search-FBHF,18,4526,0,263,0.0009072755347006023
real,train,low,bv,0.5,line-search-FBHF,19,4526,0,263,0.0016598341753706336
real,train,low,bv,0.5,line-search-FBHF,20,4526,0,263,0.0003428440249990672
real,train,low,bv,0.5,line-search-FBHF,21,4526,0,263,0.0005865484126843512
real,train,low,bv,0.5,line-search-FBHF,22,4526,0,263,0.0023336277808994055
real,train,low,bv,0.5,line-search-FBHF,23,4526,0,263,0.0001039488852256909
real,train,low,bv,0.5,line-search-FBHF,24,4526,0,263,0.0008795452304184437
real,train,low,bv,0.5,line-search-FBHF,25,4526,0,263,0.002149516250938177
real,train,low,bv,0.5,line-search-FBHF,26,4526,0,263,0.003025624668225646
real,train,low,bv,0.5,line-search-FBHF,27,4526,0,263,0.0005332964938133955
real,train,low,bv,0.5,line-search-FBHF,28,4526,0,263,3.8019974454073235e-05
real,train,low,bv,0.5,line-search-FBHF,29,4526,0,263,0.0004417689342517406
real,train,low,bv,0.5,line-search-FBHF,30,4526,0,263,0.0026639080606400967
real,train,low,bv,0.5,line-search-FBHF,31,4526,0,263,0.0015475190011784434
real,train,low,bv,0.5,line-search-FBHF,32,4526,0,263,3.146174640278332e-05
real,train,low,bv,0.5,line-search-FBHF,33,4526,0,263,0.0012034601531922817
real,train,low,bv,0.5,line-search-FBHF,34,4526,0,263,3.6790115700569004e-05
real,train,low,bv,0.5,line-search-FBHF,35,4526,0,263,0.0007176210056059062
real,train,low,bv,0.5,line-search-FBHF,36,4526,0,263,0.00021143992489669472
real,train,low,bv,0.5,line-search-FBHF,37,4526,0,263,0.0015172469429671764
real,train,low,bv,0.5,line-search-FBHF,38,4526,0,263,0.0007431367412209511
real,train,low,bv,0.5,line-search-FBHF,39,4526,0,263,2.2998065105639398e-05
real,train,low,bv,0.5,line-search-FBHF,40,4526,0,263,0.0025123616214841604
real,train,low,bv,0.5,line-search-FBHF,41,4526,0,263,0.0025883277412503958
real,train,low,bv,0.5,line-search-FBHF,42,4526,0,263,0.003075276967138052
real,train,low,bv,0.5,line-search-FBHF,43,4526,0,263,0.0004861009947489947
real,train,low,bv,0.5,line-search-FBHF,44,4526,0,263,0.000795856467448175
real,train,low,bv,0.5,line-search-FBHF,45,4526,0,263,0.002335882745683193
real,train,low,bv,0.5,line-search-FBHF,46,4526,0,263,3.066759745706804e-05
real,train,low,bv,0.5,line-search-FBHF,47,4526,0,263,0.0004525301919784397
real,train,low,bv,0.5,line-search-FBHF,48,4526,0,263,0.00029244512552395463
real,train,low,bv,0.5,line-search-FBHF,49,4526,0,263,0.00027505389880388975
real,train,low,bv,0.5,line-search-FBHF,50,4526,0,263,0.0002776638139039278
real,train,low,bv,0.5,line-search-FBHF,51,4526,0,263,0.0008072937489487231
real,train,low,bv,0.5,line-search-FBHF,52,4526,0,263,0.0003741543914657086
real,train,low,bv,0.5,line-search-FBHF,53,4526,0,263,0.00019497763423714787
real,train,low,bv,0.5,line-search-FBHF,54,4526,0,263,0.0011726594530045986
real,train,low,bv,0.5,line-search-FBHF,55,4526,0,263,0.00036036386154592037
real,train,low,bv,0.5,line-search-FBHF,56,4526,0,263,0.00013843328633811325
real,train,low,bv,0.5,line-search-FBHF,57,4526,0,263,0.0006076112622395158
real,train,low,bv,0.5,line-search-FBHF,58,4526,0,263,0.002320685889571905
real,train,low,bv,0.5,line-search-FBHF,59,4526,0,263,0.000509850971866399
real,train,low,bv,0.5,line-search-FBHF,60,4526,0,263,0.0011837780475616455
real,train,low,bv,0.5,line-search-FBHF,61,4526,0,263,0.002121127676218748
real,train,low,bv,0.5,line-search-FBHF,62,4526,0,263,0.0005560153513215482
real,train,low,bv,0.5,line-search-FBHF,63,4526,0,263,0.0011232862016186118
real,train,low,bv,0.5,fixed-precond,0,4000,0,0,0.00015302843530662358
real,train,low,bv,0.5,fixed-precond,1,4000,0,0,0.00017867150017991662
real,train,low,bv,0.5,fixed-precond,2,4000,0,0,0.00013621212565340102
real,train,low,bv,0.5,fixed-precond,3,4000,0,0,0.0003272346511948854
real,train,low,bv,0.5,fixed-precond,4,4000,0,0,0.0002520181587897241
real,train,low,bv,0.5,fixed-precond,5,4000,0,0,0.0001837312593124807
real,train,low,bv,0.5,fixed-precond,6,4000,0,0,0.00047244143206626177
real,train,low,bv,0.5,fixed-precond,7,4000,0,0,0.0002661990583874285
real,train,low,bv,0.5,fixed-precond,8,4000,0,0,0.00016958486230578274
real,train,low,bv,0.5,fixed-precond,9,4000,0,0,0.00013637317169923335
real,train,low,bv,0.5,fixed-precond,10,4000,0,0,0.00016632501501590014
real,train,low,bv,0.5,fixed-precond,11,4000,0,0,0.0001120437154895626
real,train,low,bv,0.5,fixed-precond,12,4000,0,0,0.0007246453315019608
real,train,low,bv,0.5,fixed-precond,13,4000,0,0,0.00035719535662792623
real,train,low,bv,0.5,fixed-precond,14,4000,0,0,0.0002264981303596869
real,train,low,bv,0.5,fixed-precond,15,4000,0,0,0.00036660354817286134
real,train,low,bv,0.5,fixed-precond,16,4000,0,0,0.00023237438290379941
real,train,low,bv,0.5,fixed-precond,17,4000,0,0,0.00012530195817817003
real,train,low,bv,0.5,fixed-precond,18,4000,0,0,0.00019186473218724132
real,train,low,bv,0.5,fixed-precond,19,4000,0,0,0.00019455005531199276
real,train,low,bv,0.5,fixed-precond,20,4000,0,0,0.00030333123868331313
real,train,low,bv,0.5,fixed-precond,21,4000,0,0,0.00027513509849086404
real,train,low,bv,0.5,fixed-precond,22,4000,0,0,0.0002236442524008453
real,train,low,bv,0.5,fixed-precond,23,4000,0,0,0.00015881627041380852
real,train,low,bv,0.5,fixed-precond,24,4000,0,0,0.00017998172552324831
real,train,low,bv,0.5,fixed-precond,25,4000,0,0,0.00026437273481860757
real,train,low,bv,0.5,fixed-precond,26,4000,0,0,0.0006198688643053174
real,train,low,bv,0.5,fixed-precond,27,4000,0,0,0.00021081666636746377
real,train,low,bv,0.5,fixed-precond,28,4000,0,0,0.00029608732438646257
real,train,low,bv,0.5,fixed-precond,29,4000,0,0,0.00012312560284044594
real,train,low,bv,0.5,fixed-precond,30,4000,0,0,0.0004564924747683108
real,train,low,bv,0.5,fixed-precond,31,4000,0,0,0.0003416870313230902
real,train,low,bv,0.5,fixed-precond,32,4000,0,0,0.00014869406004436314
real,train,low,bv,0.5,fixed-precond,33,4000,0,0,0.0002684394712559879
real,train,low,bv,0.5,fixed-precond,34,4000,0,0,0.00041952310130000114
real,train,low,bv,0.5,fixed-precond,35,4000,0,0,0.0001936515182023868
real,train,low,bv,0.5,fixed-precond,36,4000,0,0,9.396945097250864e-05
real,train,low,bv,0.5,fixed-precond,37,4000,0,0,0.00017234044207725674
real,train,low,bv,0.5,fixed-precond,38,4000,0,0,0.0001619749382371083
real,train,low,bv,0.5,fixed-precond,39,4000,0,0,0.0005348530830815434
real,train,low,bv,0.5,fixed-precond,40,4000,0,0,0.0003399974084459245
real,train,low,bv,0.5,fixed-precond,41,4000,0,0,0.0004654644872061908
real,train,low,bv,0.5,fixed-precond,42,4000,0,0,0.000269781710812822
real,train,low,bv,0.5,fixed-precond,43,4000,0,0,0.0003689754812512547
real,train,low,bv,0.5,fixed-precond,44,4000,0,0,0.00012528127990663052
real,train,low,bv,0.5,fixed-precond,45,4000,0,0,0.0003125578223261982
real,train,low,bv,0.5,fixed-precond,46,4000,0,0,0.0001026036188704893
real,train,low,bv,0.5,fixed-precond,47,4000,0,0,0.0005122622824274004
real,train,low,bv,0.5,fixed-precond,48,4000,0,0,0.00042299850611016154
real,train,low,bv,0.5,fixed-precond,49,4000,0,0,0.00025915223523043096
real,train,low,bv,0.5,fixed-precond,50,4000,0,0,0.00021298590581864119
real,train,low,bv,0.5,fixed-precond,51,4000,0,0,0.0003903336182702333
real,train,low,bv,0.5,fixed-precond,52,4000,0,0,0.000224843475734815
real,train,low,bv,0.5,fixed-precond,53,4000,0,0,8.580733992857859e-05
real,train,low,bv,0.5,fixed-precond,54,4000,0,0,0.0001286298647755757
real,train,low,bv,0.5,fixed-precond,55,4000,0,0,0.00015950435772538185
real,train,low,bv,0.5,fixed-precond,56,4000,0,0,0.0001330823579337448
real,train,low,bv,0.5,fixed-precond,57,4000,0,0,0.0004117326461710036
real,train,low,bv,0.5,fixed-precond,58,4000,0,0,0.0005923949065618217
real,train,low,bv,0.5,fixed-precond,59,4000,0,0,0.0007419572793878615
real,train,low,bv,0.5,fixed-precond,60,4000,0,0,0.0001960198860615492
real,train,low,bv,0.5,fixed-precond,61,4000,0,0,0.000285398680716753
real,train,low,bv,0.5,fixed-precond,62,4000,0,0,0.00014346330135595053
real,train,low,bv,0.5,fixed-precond,63,4000,0,0,0.00017417987692169845
real,train,low,bv,0.5,learned-warped-bv-c0.5,0,4000,1000,0,7.906524842837825e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,1,4000,1000,0,9.581227641319856e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,2,4000,1000,0,8.248574886238202e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,3,4000,1000,0,0.00015847351460251957
real,train,low,bv,0.5,learned-warped-bv-c0.5,4,4000,1000,0,0.00012803262507077307
real,train,low,bv,0.5,learned-warped-bv-c0.5,5,4000,1000,0,9.25992862903513e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,6,4000,1000,0,0.0007411922561004758
real,train,low,bv,0.5,learned-warped-bv-c0.5,7,4000,1000,0,0.00011339095362927765
real,train,low,bv,0.5,learned-warped-bv-c0.5,8,4000,1000,0,8.613851969130337e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,9,4000,1000,0,5.999830682412721e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,10,4000,1000,0,7.667218596907333e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,11,4000,1000,0,6.643460073973984e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,12,4000,1000,0,0.0011003027902916074
real,train,low,bv,0.5,learned-warped-bv-c0.5,13,4000,1000,0,0.00016688283358234912
real,train,low,bv,0.5,learned-warped-bv-c0.5,14,4000,1000,0,0.0001406273222528398
real,train,low,bv,0.5,learned-warped-bv-c0.5,15,4000,1000,0,0.00021557552099693567
real,train,low,bv,0.5,learned-warped-bv-c0.5,16,4000,1000,0,8.621380402473733e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,17,4000,1000,0,7.080240902723745e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,18,4000,1000,0,0.00010015004227170721
real,train,low,bv,0.5,learned-warped-bv-c0.5,19,4000,1000,0,9.350139589514583e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,20,4000,1000,0,0.00015755365893710405
real,train,low,bv,0.5,learned-warped-bv-c0.5,21,4000,1000,0,0.00016237469390034676
real,train,low,bv,0.5,learned-warped-bv-c0.5,22,4000,1000,0,0.0001343017938779667
real,train,low,bv,0.5,learned-warped-bv-c0.5,23,4000,1000,0,8.249293750850484e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,24,4000,1000,0,0.0001121876121032983
real,train,low,bv,0.5,learned-warped-bv-c0.5,25,4000,1000,0,0.00013871918781660497
real,train,low,bv,0.5,learned-warped-bv-c0.5,26,4000,1000,0,0.0008330227574333549
real,train,low,bv,0.5,learned-warped-bv-c0.5,27,4000,1000,0,0.0001937581255333498
real,train,low,bv,0.5,learned-warped-bv-c0.5,28,4000,1000,0,0.00015368100139312446
real,train,low,bv,0.5,learned-warped-bv-c0.5,29,4000,1000,0,6.652012962149456e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,30,4000,1000,0,0.000268072122707963
real,train,low,bv,0.5,learned-warped-bv-c0.5,31,4000,1000,0,0.00021802846458740532
real,train,low,bv,0.5,learned-warped-bv-c0.5,32,4000,1000,0,7.574932533316314e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,33,4000,1000,0,0.00025814693071879447
real,train,low,bv,0.5,learned-warped-bv-c0.5,34,4000,1000,0,0.00020307782688178122
real,train,low,bv,0.5,learned-warped-bv-c0.5,35,4000,1000,0,9.707169374451041e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,36,4000,1000,0,4.980531957698986e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,37,4000,1000,0,0.00014753013965673745
real,train,low,bv,0.5,learned-warped-bv-c0.5,38,4000,1000,0,8.094507938949391e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,39,4000,1000,0,0.00025745556922629476
real,train,low,bv,0.5,learned-warped-bv-c0.5,40,4000,1000,0,0.0002246630028821528
real,train,low,bv,0.5,learned-warped-bv-c0.5,41,4000,1000,0,0.0002797289635054767
real,train,low,bv,0.5,learned-warped-bv-c0.5,42,4000,1000,0,0.00019874345161952078
real,train,low,bv,0.5,learned-warped-bv-c0.5,43,4000,1000,0,0.00019657819939311594
real,train,low,bv,0.5,learned-warped-bv-c0.5,44,4000,1000,0,7.132018072297797e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,45,4000,1000,0,0.00011857999925268814
real,train,low,bv,0.5,learned-warped-bv-c0.5,46,4000,1000,0,5.089522892376408e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,47,4000,1000,0,0.00023495273489970714
real,train,low,bv,0.5,learned-warped-bv-c0.5,48,4000,1000,0,0.00026364484801888466
real,train,low,bv,0.5,learned-warped-bv-c0.5,49,4000,1000,0,0.00013202153786551207
real,train,low,bv,0.5,learned-warped-bv-c0.5,50,4000,1000,0,0.00010359110456192866
real,train,low,bv,0.5,learned-warped-bv-c0.5,51,4000,1000,0,0.0001585797726875171
real,train,low,bv,0.5,learned-warped-bv-c0.5,52,4000,1000,0,0.00012159501056885347
real,train,low,bv,0.5,learned-warped-bv-c0.5,53,4000,1000,0,4.524977703113109e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,54,4000,1000,0,7.113074389053509e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,55,4000,1000,0,0.00012595766747836024
real,train,low,bv,0.5,learned-warped-bv-c0.5,56,4000,1000,0,6.803645374020562e-05
