data,blur,noise,mode,c,method,image_index,oracle_K,network_forward_K,backtracks_K,rel_primal_error_K
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,19,4000,1000,0,3.379737609066069e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,20,4000,1000,0,5.407964636106044e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,21,4000,1000,0,2.828262404364068e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,22,4000,1000,0,3.310191095806658e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,23,4000,1000,0,0.00012759209494106472
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,24,4000,1000,0,5.297255120240152e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,25,4000,1000,0,7.801789615768939e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,26,4000,1000,0,4.4995787902735174e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,27,4000,1000,0,4.059611092088744e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,28,4000,1000,0,8.597313717473298e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,29,4000,1000,0,3.7203837564447895e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,30,4000,1000,0,3.755248326342553e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,31,4000,1000,0,7.404314237646759e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,32,4000,1000,0,5.36359402758535e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,33,4000,1000,0,4.626253212336451e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,34,4000,1000,0,3.679166184156202e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,35,4000,1000,0,6.362679414451122e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,36,4000,1000,0,3.6658806493505836e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,37,4000,1000,0,4.700183853856288e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,38,4000,1000,0,5.9452246205182746e-05
