data,blur,noise,method,image_index,rel_primal_error_K,oracle_K
real,wide,high,Condat-Vu/PDHG,48,0.000132595028844662,3999
real,wide,high,Condat-Vu/PDHG,49,0.00012403042637743056,3999
real,wide,high,Condat-Vu/PDHG,50,0.0001907882106024772,3999
real,wide,high,Condat-Vu/PDHG,51,0.0007090618018992245,3999
real,wide,high,Condat-Vu/PDHG,52,0.0008785654790699482,3999
real,wide,high,Condat-Vu/PDHG,53,0.0009573869756422937,3999
real,wide,high,Condat-Vu/PDHG,54,5.84234221605584e-05,3999
real,wide,high,Condat-Vu/PDHG,55,0.00044509663712233305,3999
real,wide,high,Condat-Vu/PDHG,56,0.0003015827969647944,3999
real,wide,high,Condat-Vu/PDHG,57,0.00024516155826859176,3999
real,wide,high,Condat-Vu/PDHG,58,0.00037952695856802166,3999
real,wide,high,Condat-Vu/PDHG,59,0.00010344416659791023,3999
real,wide,high,Condat-Vu/PDHG,60,0.0001567055151099339,3999
real,wide,high,Condat-Vu/PDHG,61,7.075136090861633e-05,3999
real,wide,high,Condat-Vu/PDHG,62,0.0005512514035217464,3999
real,wide,high,Condat-Vu/PDHG,63,6.665474211331457e-05,3999
real,0.75,high,plain-FBHF,0,5.369574864744209e-05,4000
real,0.75,high,plain-FBHF,1,9.184219379676506e-05,4000
real,0.75,high,plain-FBHF,2,5.298050746205263e-05,4000
real,0.75,high,plain-FBHF,3,4.417225136421621e-05,4000
real,0.75,high,plain-FBHF,4,4.442679710336961e-05,4000
real,0.75,high,plain-FBHF,5,5.571602741838433e-05,4000
real,0.75,high,plain-FBHF,6,0.00018190011905971915,4000
real,0.75,high,plain-FBHF,7,0.00019954478193540126,4000
real,0.75,high,plain-FBHF,8,4.4069405703339726e-05,4000
real,0.75,high,plain-FBHF,9,5.569511995417997e-05,4000
real,0.75,high,plain-FBHF,10,6.458129064412788e-05,4000
real,0.75,high,plain-FBHF,11,3.459319850662723e-05,4000
real,0.75,high,plain-FBHF,12,6.568001845153049e-05,4000
real,0.75,high,plain-FBHF,13,4.3928666855208576e-05,4000
real,0.75,high,plain-FBHF,14,0.00013627513544633985,4000
real,0.75,high,plain-FBHF,15,4.768157668877393e-05,4000
real,0.75,high,plain-FBHF,16,5.0400314648868516e-05,4000
real,0.75,high,plain-FBHF,17,7.62445415602997e-05,4000
real,0.75,high,plain-FBHF,18,5.7263958296971396e-05,4000
real,0.75,high,plain-FBHF,19,0.00011923982674488798,4000
real,0.75,high,plain-FBHF,20,4.8364061512984335e-05,4000
real,0.75,high,plain-FBHF,21,6.246504199225456e-05,4000
real,0.75,high,plain-FBHF,22,6.749577732989565e-05,4000
real,0.75,high,plain-FBHF,23,4.07980551244691e-05,4000
real,0.75,high,plain-FBHF,24,9.021160076372325e-05,4000
real,0.75,high,plain-FBHF,25,4.994125629309565e-05,4000
real,0.75,high,plain-FBHF,26,7.081169314915314e-05,4000
real,0.75,high,plain-FBHF,27,7.746826304355636e-05,4000
real,0.75,high,plain-FBHF,28,0.0001930168509716168,4000
real,0.75,high,plain-FBHF,29,0.00015904378960840404,4000
real,0.75,high,plain-FBHF,30,4.2912422941299155e-05,4000
real,0.75,high,plain-FBHF,31,6.710668094456196e-05,4000
real,0.75,high,plain-FBHF,32,9.902247984427959e-05,4000
real,0.75,high,plain-FBHF,33,5.53572790522594e-05,4000
real,0.75,high,plain-FBHF,34,3.300173921161331e-05,4000
real,0.75,high,plain-FBHF,35,4.4705579057335854e-05,4000
real,0.75,high,plain-FBHF,36,0.00011256356083322316,4000
real,0.75,high,plain-FBHF,37,8.700024773133919e-05,4000
real,0.75,high,plain-FBHF,38,8.372102456633002e-05,4000
real,0.75,high,plain-FBHF,39,0.0001404360227752477,4000
real,0.75,high,plain-FBHF,40,4.6322093112394214e-05,4000
real,0.75,high,plain-FBHF,41,0.00018183996144216508,4000
real,0.75,high,plain-FBHF,42,6.540343747474253e-05,4000
real,0.75,high,plain-FBHF,43,4.633293065126054e-05,4000
real,0.75,high,plain-FBHF,44,6.069144728826359e-05,4000
real,0.75,high,plain-FBHF,45,6.38691708445549e-05,4000
real,0.75,high,plain-FBHF,46,0.00012402827269397676,4000
real,0.75,high,plain-FBHF,47,5.609664003713988e-05,4000
real,0.75,high,plain-FBHF,48,3.68257169611752e-05,4000
real,0.75,high,plain-FBHF,49,5.722735295421444e-05,4000
real,0.75,high,plain-FBHF,50,8.774318848736584e-05,4000
real,0.75,high,plain-FBHF,51,5.27343618159648e-05,4000
real,0.75,high,plain-FBHF,52,5.5550175602547824e-05,4000
real,0.75,high,plain-FBHF,53,4.104292020201683e-05,4000
real,0.75,high,plain-FBHF,54,3.3605556382099167e-05,4000
real,0.75,high,plain-FBHF,55,0.0001288032508455217,4000
real,0.75,high,plain-FBHF,56,2.804509313136805e-05,4000
real,0.75,high,plain-FBHF,57,4.037967664771713e-05,4000
real,0.75,high,plain-FBHF,58,0.00013103340461384505,4000
real,0.75,high,plain-FBHF,59,8.5358478827402e-05,4000
real,0.75,high,plain-FBHF,60,0.000136445218231529,4000
real,0.75,high,plain-FBHF,61,7.936570909805596e-05,4000
real,0.75,high,plain-FBHF,62,4.067277041031048e-05,4000
real,0.75,high,plain-FBHF,63,5.336819958756678e-05,4000
real,0.75,high,line-search-FBHF,0,1.660114139667712e-05,4526
real,0.75,high,line-search-FBHF,1,2.1114095943630673e-05,4526
real,0.75,high,line-search-FBHF,2,1.336451623501489e-05,4526
real,0.75,high,line-search-FBHF,3,1.2995875295018777e-05,4526
real,0.75,high,line-search-FBHF,4,1.2598041394085158e-05,4526
real,0.75,high,line-search-FBHF,5,1.5108574189071078e-05,4526
real,0.75,high,line-search-FBHF,6,3.9124246541177854e-05,4526
real,0.75,high,line-search-FBHF,7,0.00015583079948555678,4526
real,0.75,high,line-search-FBHF,8,1.333533782599261e-05,4526
real,0.75,high,line-search-FBHF,9,1.6247426174231805e-05,4526
real,0.75,high,line-search-FBHF,10,1.7760899936547503e-05,4526
real,0.75,high,line-search-FBHF,11,9.378573849971872e-06,4526
real,0.75,high,line-search-FBHF,12,1.644023177505005e-05,4526
real,0.75,high,line-search-FBHF,13,1.179479750135215e-05,4526
real,0.75,high,line-search-FBHF,14,3.6200013710185885e-05,4526
real,0.75,high,line-search-FBHF,15,1.3031967682763934e-05,4526
real,0.75,high,line-search-FBHF,16,1.391027672070777e-05,4526
real,0.75,high,line-search-FBHF,17,1.9788540157605894e-05,4526
real,0.75,high,line-search-FBHF,18,1.8317248759558424e-05,4526
real,0.75,high,line-search-FBHF,19,3.292481414973736e-05,4526
real,0.75,high,line-search-FBHF,20,1.5863761291257106e-05,4526
real,0.75,high,line-search-FBHF,21,1.9783870811806992e-05,4526
real,0.75,high,line-search-FBHF,22,1.9092873117187992e-05,4526
real,0.75,high,line-search-FBHF,23,1.1397126399970148e-05,4526
real,0.75,high,line-search-FBHF,24,2.561740438977722e-05,4526
real,0.75,high,line-search-FBHF,25,1.5215382518363185e-05,4526
real,0.75,high,line-search-FBHF,26,1.632534258533269e-05,4526
real,0.75,high,line-search-FBHF,27,2.0600347852450795e-05,4526
real,0.75,high,line-search-FBHF,28,4.2665396904340014e-05,4526
real,0.75,high,line-search-FBHF,29,3.067497527808882e-05,4526
real,0.75,high,line-search-FBHF,30,1.1240984349569771e-05,4526
real,0.75,high,line-search-FBHF,31,1.547895408293698e-05,4526
real,0.75,high,line-search-FBHF,32,1.6625108401058242e-05,4526
real,0.75,high,line-search-FBHF,33,1.5737505236756988e-05,4526
real,0.75,high,line-search-FBHF,34,7.652247404621448e-06,4526
real,0.75,high,line-search-FBHF,35,1.0762380043161102e-05,4526
real,0.75,high,line-search-FBHF,36,2.7033460355596617e-05,4526
real,0.75,high,line-search-FBHF,37,2.340653918508906e-05,4526
real,0.75,high,line-search-FBHF,38,2.0009110812679864e-05,4526
real,0.75,high,line-search-FBHF,39,2.5744693630258553e-05,4526
real,0.75,high,line-search-FBHF,40,9.789525392989162e-06,4526
real,0.75,high,line-search-FBHF,41,3.795118391280994e-05,4526
real,0.75,high,line-search-FBHF,42,2.131440669472795e-05,4526
real,0.75,high,line-search-FBHF,43,1.1813334822363686e-05,4526
real,0.75,high,line-search-FBHF,44,1.6799489458207972e-05,4526
real,0.75,high,line-search-FBHF,45,1.875810448837001e-05,4526
real,0.75,high,line-search-FBHF,46,3.606866448535584e-05,4526
real,0.75,high,line-search-FBHF,47,1.572042310726829e-05,4526
real,0.75,high,line-search-FBHF,48,1.139831783802947e-05,4526
real,0.75,high,line-search-FBHF,49,1.2859680282417685e-05,4526
real,0.75,high,line-search-FBHF,50,2.1182007913012058e-05,4526
real,0.75,high,line-search-FBHF,51,1.556120150780771e-05,4526
real,0.75,high,line-search-FBHF,52,1.614439497643616e-05,4526
real,0.75,high,line-search-FBHF,53,1.4308678146335296e-05,4526
real,0.75,high,line-search-FBHF,54,9.248477908840869e-06,4526
real,0.75,high,line-search-FBHF,55,3.284361446276307e-05,4526
real,0.75,high,line-search-FBHF,56,6.743762241967488e-06,4526
real,0.75,high,line-search-FBHF,57,9.981597031583078e-06,4526
real,0.75,high,line-search-FBHF,58,3.328215461806394e-05,4526
real,0.75,high,line-search-FBHF,59,2.3340919142356142e-05,4526
real,0.75,high,line-search-FBHF,60,3.322088741697371e-05,4526
real,0.75,high,line-search-FBHF,61,1.991110730159562e-05,4526
real,0.75,high,line-search-FBHF,62,1.4276151887315791e-05,4526
real,0.75,high,line-search-FBHF,63,1.7240789020434022e-05,4526
real,0.75,high,fixed-precond,0,8.035023347474635e-05,4000
real,0.75,high,fixed-precond,1,0.0001390532561345026,4000
real,0.75,high,fixed-precond,2,8.179954602383077e-05,4000
real,0.75,high,fixed-precond,3,6.71548186801374e-05,4000
real,0.75,high,fixed-precond,4,6.751687033101916e-05,4000
real,0.75,high,fixed-precond,5,8.783875091467053e-05,4000
real,0.75,high,fixed-precond,6,0.0002817374188452959,4000
real,0.75,high,fixed-precond,7,0.00010326966003049165,4000
real,0.75,high,fixed-precond,8,6.764547288184986e-05,4000
real,0.75,high,fixed-precond,9,7.884344086050987e-05,4000
real,0.75,high,fixed-precond,10,9.58501041168347e-05,4000
real,0.75,high,fixed-precond,11,5.2570379921235144e-05,4000
real,0.75,high,fixed-precond,12,9.410548227606341e-05,4000
real,0.75,high,fixed-precond,13,6.462381134042516e-05,4000
real,0.75,high,fixed-precond,14,0.00021573124104179442,4000
real,0.75,high,fixed-precond,15,7.092159648891538e-05,4000
real,0.75,high,fixed-precond,16,7.653177453903481e-05,4000
real,0.75,high,fixed-precond,17,0.00011463034752523527,4000
real,0.75,high,fixed-precond,18,8.225428609875962e-05,4000
real,0.75,high,fixed-precond,19,0.00015857466496527195,4000
real,0.75,high,fixed-precond,20,6.973793642828241e-05,4000
real,0.75,high,fixed-precond,21,9.556402073940262e-05,4000
real,0.75,high,fixed-precond,22,9.696833149064332e-05,4000
real,0.75,high,fixed-precond,23,6.459172436734661e-05,4000
real,0.75,high,fixed-precond,24,0.00013684087025467306,4000
real,0.75,high,fixed-precond,25,7.397400622721761e-05,4000
real,0.75,high,fixed-precond,26,0.00012006265023956075,4000
real,0.75,high,fixed-precond,27,0.00011269519018242136,4000
real,0.75,high,fixed-precond,28,0.0002925594162661582,4000
real,0.75,high,fixed-precond,29,0.00024085085897240788,4000
real,0.75,high,fixed-precond,30,6.219854549271986e-05,4000
real,0.75,high,fixed-precond,31,9.955775021808222e-05,4000
real,0.75,high,fixed-precond,32,0.00016030490223784,4000
real,0.75,high,fixed-precond,33,7.748526695650071e-05,4000
real,0.75,high,fixed-precond,34,4.948283822159283e-05,4000
real,0.75,high,fixed-precond,35,6.658404163317755e-05,4000
real,0.75,high,fixed-precond,36,0.0001782976178219542,4000
real,0.75,high,fixed-precond,37,0.00013948640844319016,4000
real,0.75,high,fixed-precond,38,0.00012500800949055701,4000
real,0.75,high,fixed-precond,39,0.00020374359155539423,4000
real,0.75,high,fixed-precond,40,7.889744301792234e-05,4000
real,0.75,high,fixed-precond,41,0.000267670548055321,4000
real,0.75,high,fixed-precond,42,9.12868999876082e-05,4000
real,0.75,high,fixed-precond,43,7.080927025526762e-05,4000
real,0.75,high,fixed-precond,44,9.344195132143795e-05,4000
real,0.75,high,fixed-precond,45,9.192468132823706e-05,4000
real,0.75,high,fixed-precond,46,0.0001839839096646756,4000
real,0.75,high,fixed-precond,47,8.779383642831817e-05,4000
real,0.75,high,fixed-precond,48,5.38086642336566e-05,4000
real,0.75,high,fixed-precond,49,8.699121099198237e-05,4000
real,0.75,high,fixed-precond,50,0.00013923627557232976,4000
real,0.75,high,fixed-precond,51,7.660841220058501e-05,4000
real,0.75,high,fixed-precond,52,8.873855404090136e-05,4000
real,0.75,high,fixed-precond,53,5.789043279946782e-05,4000
real,0.75,high,fixed-precond,54,5.356742985895835e-05,4000
real,0.75,high,fixed-precond,55,0.0002092232316499576,4000
real,0.75,high,fixed-precond,56,4.4504307879833505e-05,4000
real,0.75,high,fixed-precond,57,5.92003452766221e-05,4000
real,0.75,high,fixed-precond,58,0.00021116236166562885,4000
real,0.75,high,fixed-precond,59,0.00012716490891762078,4000
real,0.75,high,fixed-precond,60,0.00020912681065965444,4000
real,0.75,high,fixed-precond,61,0.00012138231977587566,4000
real,0.75,high,fixed-precond,62,6.272691825870425e-05,4000
real,0.75,high,fixed-precond,63,7.604451820952818e-05,4000
real,0.75,high,learned-warped-bv,0,4.987851207260974e-05,4000
real,0.75,high,learned-warped-bv,1,7.150358578655869e-05,4000
real,0.75,high,learned-warped-bv,2,4.2682571802288294e-05,4000
real,0.75,high,learned-warped-bv,3,4.054548480780795e-05,4000
real,0.75,high,learned-warped-bv,4,4.07028419431299e-05,4000
real,0.75,high,learned-warped-bv,5,4.832789272768423e-05,4000
real,0.75,high,learned-warped-bv,6,0.00014735342119820416,4000
real,0.75,high,learned-warped-bv,7,6.374269287334755e-05,4000
real,0.75,high,learned-warped-bv,8,3.997536623501219e-05,4000
real,0.75,high,learned-warped-bv,9,4.643664578907192e-05,4000
real,0.75,high,learned-warped-bv,10,5.464137939270586e-05,4000
real,0.75,high,learned-warped-bv,11,2.984915772685781e-05,4000
real,0.75,high,learned-warped-bv,12,5.767822949565016e-05,4000
real,0.75,high,learned-warped-bv,13,3.966642543673515e-05,4000
real,0.75,high,learned-warped-bv,14,0.00011018465011147782,4000
real,0.75,high,learned-warped-bv,15,4.224605800118297e-05,4000
real,0.75,high,learned-warped-bv,16,4.688383705797605e-05,4000
real,0.75,high,learned-warped-bv,17,6.132751877885312e-05,4000
real,0.75,high,learned-warped-bv,18,5.1835522754117846e-05,4000
real,0.75,high,learned-warped-bv,19,0.00010029409895651042,4000
real,0.75,high,learned-warped-bv,20,4.338570579420775e-05,4000
real,0.75,high,learned-warped-bv,21,5.351013896870427e-05,4000
real,0.75,high,learned-warped-bv,22,5.889538806513883e-05,4000
real,0.75,high,learned-warped-bv,23,3.762784035643563e-05,4000
real,0.75,high,learned-warped-bv,24,7.651507621631026e-05,4000
real,0.75,high,learned-warped-bv,25,4.6893415856175125e-05,4000
real,0.75,high,learned-warped-bv,26,5.533061266760342e-05,4000
real,0.75,high,learned-warped-bv,27,6.430825305869803e-05,4000
real,0.75,high,learned-warped-bv,28,0.00015988803352229297,4000
real,0.75,high,learned-warped-bv,29,0.00012771178444381803,4000
real,0.75,high,learned-warped-bv,30,3.790452319663018e-05,4000
real,0.75,high,learned-warped-bv,31,5.7404373364988714e-05,4000
real,0.75,high,learned-warped-bv,32,7.615927461301908e-05,4000
real,0.75,high,learned-warped-bv,33,4.65071716462262e-05,4000
real,0.75,high,learned-warped-bv,34,2.931873495981563e-05,4000
real,0.75,high,learned-warped-bv,35,3.848996129818261e-05,4000
real,0.75,high,learned-warped-bv,36,9.538109588902444e-05,4000
real,0.75,high,learned-warped-bv,37,7.205604197224602e-05,4000
real,0.75,high,learned-warped-bv,38,6.73346730764024e-05,4000
real,0.75,high,learned-warped-bv,39,0.00011559441918507218,4000
real,0.75,high,learned-warped-bv,40,3.846465551760048e-05,4000
real,0.75,high,learned-warped-bv,41,0.00014863577962387353,4000
real,0.75,high,learned-warped-bv,42,5.419220542535186e-05,4000
real,0.75,high,learned-warped-bv,43,3.9883354475023225e-05,4000
real,0.75,high,learned-warped-bv,44,5.214216071180999e-05,4000
real,0.75,high,learned-warped-bv,45,5.4874526540515944e-05,4000
real,0.75,high,learned-warped-bv,46,9.506044443696737e-05,4000
real,0.75,high,learned-warped-bv,47,4.993736365577206e-05,4000
real,0.75,high,learned-warped-bv,48,3.276027200627141e-05,4000
real,0.75,high,learned-warped-bv,49,4.522010567598045e-05,4000
real,0.75,high,learned-warped-bv,50,7.055936293909326e-05,4000
real,0.75,high,learned-warped-bv,51,4.6014094550628215e-05,4000
real,0.75,high,learned-warped-bv,52,4.7473105951212347e-05,4000
real,0.75,high,learned-warped-bv,53,3.5985245631309226e-05,4000
real,0.75,high,learned-warped-bv,54,3.067775833187625e-05,4000
real,0.75,high,learned-warped-bv,55,0.00010545330587774515,4000
real,0.75,high,learned-warped-bv,56,2.5628363800933585e-05,4000
real,0.75,high,learned-warped-bv,57,3.636611654656008e-05,4000
real,0.75,high,learned-warped-bv,58,0.00010481415665708482,4000
real,0.75,high,learned-warped-bv,59,7.355551497312263e-05,4000
real,0.75,high,learned-warped-bv,60,0.00011202794848941267,4000
real,0.75,high,learned-warped-bv,61,6.787834718124941e-05,4000
real,0.75,high,learned-warped-bv,62,3.4978496842086315e-05,4000
real,0.75,high,learned-warped-bv,63,4.532061575446278e-05,4000
real,0.75,high,Condat-Vu/PDHG,0,3.1998777558328584e-05,3999
real,0.75,high,Condat-Vu/PDHG,1,4.649112815968692e-05,3999
real,0.75,high,Condat-Vu/PDHG,2,2.6628655177773908e-05,3999
real,0.75,high,Condat-Vu/PDHG,3,2.8452917831600644e-05,3999
real,0.75,high,Condat-Vu/PDHG,4,2.5856557840597816e-05,3999
real,0.75,high,Condat-Vu/PDHG,5,3.164237568853423e-05,3999
real,0.75,high,Condat-Vu/PDHG,6,8.885950228432193e-05,3999
real,0.75,high,Condat-Vu/PDHG,7,4.462696597329341e-05,3999
real,0.75,high,Condat-Vu/PDHG,8,2.2648784579359926e-05,3999
real,0.75,high,Condat-Vu/PDHG,9,2.9466920750564896e-05,3999
real,0.75,high,Condat-Vu/PDHG,10,3.671880403999239e-05,3999
real,0.75,high,Condat-Vu/PDHG,11,1.8716857084655203e-05,3999
real,0.75,high,Condat-Vu/PDHG,12,3.57903991243802e-05,3999
real,0.75,high,Condat-Vu/PDHG,13,2.4702874725335278e-05,3999
real,0.75,high,Condat-Vu/PDHG,14,6.969135574763641e-05,3999
real,0.75,high,Condat-Vu/PDHG,15,2.3242861061589792e-05,3999
real,0.75,high,Condat-Vu/PDHG,16,3.2348503737011924e-05,3999
real,0.75,high,Condat-Vu/PDHG,17,3.961703259847127e-05,3999
real,0.75,high,Condat-Vu/PDHG,18,3.402188667678274e-05,3999
real,0.75,high,Condat-Vu/PDHG,19,6.881989247631282e-05,3999
real,0.75,high,Condat-Vu/PDHG,20,2.906398003688082e-05,3999
real,0.75,high,Condat-Vu/PDHG,21,3.629534330684692e-05,3999
real,0.75,high,Condat-Vu/PDHG,22,3.803713480010629e-05,3999
real,0.75,high,Condat-Vu/PDHG,23,2.23593415284995e-05,3999
real,0.75,high,Condat-Vu/PDHG,24,4.954399628331885e-05,3999
real,0.75,high,Condat-Vu/PDHG,25,3.003876918228343e-05,3999
real,0.75,high,Condat-Vu/PDHG,26,3.6299821658758447e-05,3999
real,0.75,high,Condat-Vu/PDHG,27,4.247419201419689e-05,3999
real,0.75,high,Condat-Vu/PDHG,28,9.70357286860235e-05,3999
real,0.75,high,Condat-Vu/PDHG,29,7.710137288086116e-05,3999
real,0.75,high,Condat-Vu/PDHG,30,2.5555813408573158e-05,3999
real,0.75,high,Condat-Vu/PDHG,31,3.353754073032178e-05,3999
real,0.75,high,Condat-Vu/PDHG,32,4.429231194080785e-05,3999
real,0.75,high,Condat-Vu/PDHG,33,3.071691025979817e-05,3999
real,0.75,high,Condat-Vu/PDHG,34,1.7742093405104242e-05,3999
real,0.75,high,Condat-Vu/PDHG,35,2.328433947695885e-05,3999
real,0.75,high,Condat-Vu/PDHG,36,5.8787143643712625e-05,3999
real,0.75,high,Condat-Vu/PDHG,37,4.5589349610963836e-05,3999
real,0.75,high,Condat-Vu/PDHG,38,4.406680091051385e-05,3999
real,0.75,high,Condat-Vu/PDHG,39,7.128709694370627e-05,3999
real,0.75,high,Condat-Vu/PDHG,40,2.2789101421949454e-05,3999
real,0.75,high,Condat-Vu/PDHG,41,9.770606266101822e-05,3999
real,0.75,high,Condat-Vu/PDHG,42,3.861705044982955e-05,3999
real,0.75,high,Condat-Vu/PDHG,43,2.5526293029543012e-05,3999
real,0.75,high,Condat-Vu/PDHG,44,3.331473271828145e-05,3999
real,0.75,high,Condat-Vu/PDHG,45,3.507402288960293e-05,3999
real,0.75,high,Condat-Vu/PDHG,46,6.0669324739137664e-05,3999
real,0.75,high,Condat-Vu/PDHG,47,3.301976903458126e-05,3999
real,0.75,high,Condat-Vu/PDHG,48,2.0209381546010263e-05,3999
real,0.75,high,Condat-Vu/PDHG,49,2.783726631605532e-05,3999
real,0.75,high,Condat-Vu/PDHG,50,4.471331703825854e-05,3999
real,0.75,high,Condat-Vu/PDHG,51,2.9368560717557557e-05,3999
real,0.75,high,Condat-Vu/PDHG,52,2.9263428587000817e-05,3999
real,0.75,high,Condat-Vu/PDHG,53,2.2512944269692525e-05,3999
real,0.75,high,Condat-Vu/PDHG,54,1.8500577425584197e-05,3999
real,0.75,high,Condat-Vu/PDHG,55,6.597732135560364e-05,3999
real,0.75,high,Condat-Vu/PDHG,56,1.553815309307538e-05,3999
real,0.75,high,Condat-Vu/PDHG,57,2.1782703697681427e-05,3999
real,0.75,high,Condat-Vu/PDHG,58,6.362600106513128e-05,3999
real,0.75,high,Condat-Vu/PDHG,59,4.5722495997324586e-05,3999
real,0.75,high,Condat-Vu/PDHG,60,7.056865433696657e-05,3999
real,0.75,high,Condat-Vu/PDHG,61,4.2901476263068616e-05,3999
real,0.75,high,Condat-Vu/PDHG,62,2.38654301938368e-05,3999
real,0.75,high,Condat-Vu/PDHG,63,3.021358497790061e-05,3999
real,motion,train,plain-FBHF,0,0.00018803001148626208,4000
real,motion,train,plain-FBHF,1,0.00013002470950596035,4000
real,motion,train,plain-FBHF,2,5.186630005482584e-05,4000
real,motion,train,plain-FBHF,3,4.446345701580867e-05,4000
real,motion,train,plain-FBHF,4,5.401299495133571e-05,4000
real,motion,train,plain-FBHF,5,0.0002996099356096238,4000
real,motion,train,plain-FBHF,6,0.00037523446371778846,4000
real,motion,train,plain-FBHF,7,0.0009192032157443464,4000
real,motion,train,plain-FBHF,8,0.0003681681992020458,4000
real,motion,train,plain-FBHF,9,0.0007027868996374309,4000
real,motion,train,plain-FBHF,10,5.362428419175558e-05,4000
real,motion,train,plain-FBHF,11,0.0005270075052976608,4000
real,motion,train,plain-FBHF,12,0.00033140278537757695,4000
real,motion,train,plain-FBHF,13,0.000243791684624739,4000
real,motion,train,plain-FBHF,14,0.000237522748648189,4000
real,motion,train,plain-FBHF,15,0.0002309966366738081,4000
real,motion,train,plain-FBHF,16,0.000110704502731096,4000
real,motion,train,plain-FBHF,17,0.00015612837160006166,4000
real,motion,train,plain-FBHF,18,0.00010164257400901988,4000
real,motion,train,plain-FBHF,19,0.00036853671190328896,4000
real,motion,train,plain-FBHF,20,7.077084592310712e-05,4000
real,motion,train,plain-FBHF,21,0.0006579727050848305,4000
real,motion,train,plain-FBHF,22,6.407311593648046e-05,4000
real,motion,train,plain-FBHF,23,0.0006216069450601935,4000
real,motion,train,plain-FBHF,24,0.0004052121366839856,4000
real,motion,train,plain-FBHF,25,0.0002475223154760897,4000
real,motion,train,plain-FBHF,26,0.0007171884062699974,4000
real,motion,train,plain-FBHF,27,0.00021782083786092699,4000
real,motion,train,plain-FBHF,28,0.0002824129769578576,4000
real,motion,train,plain-FBHF,29,0.00038139327079989016,4000
real,motion,train,plain-FBHF,30,6.129697430878878e-05,4000
real,motion,train,plain-FBHF,31,0.0005680867470800877,4000
real,motion,train,plain-FBHF,32,0.0003075533313676715,4000
real,motion,train,plain-FBHF,33,0.0001046561956172809,4000
real,motion,train,plain-FBHF,34,0.0004952435847371817,4000
real,motion,train,plain-FBHF,35,8.72051459737122e-05,4000
real,motion,train,plain-FBHF,36,0.00048664730275049806,4000
real,motion,train,plain-FBHF,37,0.00020299572497606277,4000
real,motion,train,plain-FBHF,38,0.0002461181429680437,4000
real,motion,train,plain-FBHF,39,0.00017163626034744084,4000
real,motion,train,plain-FBHF,40,9.075100388145074e-05,4000
real,motion,train,plain-FBHF,41,0.0002568027121014893,4000
real,motion,train,plain-FBHF,42,0.0015781363472342491,4000
real,motion,train,plain-FBHF,43,0.00021342678519431502,4000
real,motion,train,plain-FBHF,44,0.0003565651713870466,4000
real,motion,train,plain-FBHF,45,0.000438493414549157,4000
real,motion,train,plain-FBHF,46,0.00042705261148512363,4000
real,motion,train,plain-FBHF,47,8.14800223452039e-05,4000
real,motion,train,plain-FBHF,48,0.0002850604068953544,4000
real,motion,train,plain-FBHF,49,5.3341307648224756e-05,4000
real,motion,train,plain-FBHF,50,0.0001734206744004041,4000
real,motion,train,plain-FBHF,51,0.00029163117869757116,4000
real,motion,train,plain-FBHF,52,0.0007995787891559303,4000
real,motion,train,plain-FBHF,53,0.0009412102517671883,4000
real,motion,train,plain-FBHF,54,0.000773290463257581,4000
real,motion,train,plain-FBHF,55,0.0002454399655107409,4000
real,motion,train,plain-FBHF,56,0.00029016888584010303,4000
real,motion,train,plain-FBHF,57,9.762519039213657e-05,4000
real,motion,train,plain-FBHF,58,0.00031930062687024474,4000
real,motion,train,plain-FBHF,59,0.0013843858614563942,4000
real,motion,train,plain-FBHF,60,0.00023740397591609508,4000
real,motion,train,plain-FBHF,61,0.002015304984524846,4000
real,motion,train,plain-FBHF,62,0.00015541592438239604,4000
real,motion,train,plain-FBHF,63,6.238316564122215e-05,4000
real,motion,train,line-search-FBHF,0,0.00012221453653182834,4526
real,motion,train,line-search-FBHF,1,2.961946120194625e-05,4526
real,motion,train,line-search-FBHF,2,3.2637184631312266e-05,4526
real,motion,train,line-search-FBHF,3,1.2282279385544825e-05,4526
real,motion,train,line-search-FBHF,4,1.9348206478753127e-05,4526
real,motion,train,line-search-FBHF,5,0.00021600833861157298,4526
real,motion,train,line-search-FBHF,6,0.0001342303294222802,4526
real,motion,train,line-search-FBHF,7,0.000767782679758966,4526
real,motion,train,line-search-FBHF,8,0.00031613584724254906,4526
real,motion,train,line-search-FBHF,9,0.0005740484339185059,4526
real,motion,train,line-search-FBHF,10,1.3051938367425464e-05,4526
real,motion,train,line-search-FBHF,11,0.00045849423622712493,4526
real,motion,train,line-search-FBHF,12,0.00025762783479876816,4526
real,motion,train,line-search-FBHF,13,0.00015830642951186746,4526
real,motion,train,line-search-FBHF,14,4.214197178953327e-05,4526
real,motion,train,line-search-FBHF,15,0.00019934610463678837,4526
real,motion,train,line-search-FBHF,16,4.817412991542369e-05,4526
real,motion,train,line-search-FBHF,17,3.808076144196093e-05,4526
real,motion,train,line-search-FBHF,18,3.148528776364401e-05,4526
real,motion,train,line-search-FBHF,19,0.00012265121040400118,4526
real,motion,train,line-search-FBHF,20,1.7972944988287054e-05,4526
real,motion,train,line-search-FBHF,21,0.000544947455637157,4526
real,motion,train,line-search-FBHF,22,1.7583561202627607e-05,4526
real,motion,train,line-search-FBHF,23,0.0005450255703181028,4526
real,motion,train,line-search-FBHF,24,0.0003026339691132307,4526
real,motion,train,line-search-FBHF,25,0.00018955275299958885,4526
